time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
165.801,-0.76,-1.34,-0.31,-7.0,-1.6,-1.87,0.08,-1.18,-1.21
165.806,-0.76,-1.34,-0.31,-7.0,-1.6,-1.87,-0.68,-3.24,-0.01
165.829,-0.76,-1.34,-0.31,-6.11,-2.39,-1.34,-0.68,-3.24,-0.01
165.83,-0.58,-1.32,-0.13,-6.11,-2.39,-1.34,-0.68,-3.24,-0.01
165.833,-0.58,-1.32,-0.13,-3.93,-2.94,-1.68,-0.68,-3.24,-0.01
165.853,-0.58,-1.32,-0.13,-3.15,-2.11,-2.69,-0.68,-3.24,-0.01
165.873,-0.58,-1.32,-0.13,-2.6,-1.83,-3.56,-0.68,-3.24,-0.01
165.874,-0.58,-1.32,-0.13,-2.6,-1.83,-3.56,0.16,-1.1,0.42
165.891,-0.4,-1.2,-0.39,-2.6,-1.83,-3.56,0.16,-1.1,0.42
165.9,-0.4,-1.2,-0.39,-2.33,-1.92,-3.99,0.16,-1.1,0.42
165.92,-0.4,-1.2,-0.39,-2.89,-1.84,-3.67,0.16,-1.1,0.42
165.933,-0.4,-1.2,-0.39,-4.16,-1.64,-3.05,0.16,-1.1,0.42
165.936,-0.4,-1.2,-0.39,-4.16,-1.64,-3.05,-0.42,0.99,0.66
165.953,-0.4,-1.2,-0.39,-4.66,-1.95,-2.24,-0.42,0.99,0.66
165.955,-0.72,-1.2,-0.24,-4.66,-1.95,-2.24,-0.42,0.99,0.66
165.973,-0.72,-1.2,-0.24,-4.57,-2.08,-1.66,-0.42,0.99,0.66
165.999,-0.72,-1.2,-0.24,-3.09,-2.39,-1.14,-0.42,0.99,0.66
166.001,-0.72,-1.2,-0.24,-3.09,-2.39,-1.14,-0.52,1.41,1.91
166.015,-0.72,-1.2,-0.24,-1.79,-3.26,-1.26,-0.52,1.41,1.91
166.024,-0.45,-1.31,-0.22,-1.79,-3.26,-1.26,-0.52,1.41,1.91
166.033,-0.45,-1.31,-0.22,-0.98,-3.2,-1.23,-0.52,1.41,1.91
166.053,-0.45,-1.31,-0.22,-0.8,-2.42,-0.95,-0.52,1.41,1.91
166.066,-0.45,-1.31,-0.22,-0.8,-2.42,-0.95,-0.91,2.0,2.02
166.073,-0.45,-1.31,-0.22,-0.44,-1.82,-0.21,-0.91,2.0,2.02
166.086,-0.42,-1.06,-0.13,-0.44,-1.82,-0.21,-0.91,2.0,2.02
166.103,-0.42,-1.06,-0.13,0.12,-1.31,0.71,-0.91,2.0,2.02
166.121,-0.42,-1.06,-0.13,0.91,-1.12,1.53,-0.91,2.0,2.02
166.133,-0.42,-1.06,-0.13,1.57,-1.17,2.21,-0.91,2.0,2.02
166.135,-0.42,-1.06,-0.13,1.57,-1.17,2.21,-1.13,1.89,1.81
166.151,-0.28,-0.93,0.0,1.57,-1.17,2.21,-1.13,1.89,1.81
166.153,-0.28,-0.93,0.0,1.84,-0.62,2.58,-1.13,1.89,1.81
166.173,-0.28,-0.93,0.0,1.81,-0.22,2.97,-1.13,1.89,1.81
166.2,-0.28,-0.93,0.0,1.58,0.13,3.05,-1.13,1.89,1.81
166.202,-0.28,-0.93,0.0,1.58,0.13,3.05,-0.91,1.72,1.24
166.218,-0.28,-0.93,0.0,1.5,0.17,3.44,-0.91,1.72,1.24
166.22,-0.34,-0.8,0.02,1.5,0.17,3.44,-0.91,1.72,1.24
166.233,-0.34,-0.8,0.02,1.56,0.28,3.6,-0.91,1.72,1.24
166.253,-0.34,-0.8,0.02,1.62,0.17,4.02,-0.91,1.72,1.24
166.261,-0.34,-0.8,0.02,1.62,0.17,4.02,-0.8,1.45,1.1
166.273,-0.34,-0.8,0.02,1.63,0.31,4.13,-0.8,1.45,1.1
166.281,-0.34,-0.76,0.06,1.63,0.31,4.13,-0.8,1.45,1.1
166.304,-0.34,-0.76,0.06,1.79,0.32,4.43,-0.8,1.45,1.1
166.323,-0.34,-0.76,0.06,1.94,0.58,4.33,-0.8,1.45,1.1
166.329,-0.34,-0.76,0.06,1.94,0.58,4.33,-0.52,0.97,0.99
166.333,-0.34,-0.76,0.06,2.03,0.58,4.53,-0.52,0.97,0.99
166.346,-0.31,-0.71,0.06,2.03,0.58,4.53,-0.52,0.97,0.99
166.353,-0.31,-0.71,0.06,2.15,0.63,4.23,-0.52,0.97,0.99
166.373,-0.31,-0.71,0.06,2.36,-0.44,4.31,-0.52,0.97,0.99
166.399,-0.31,-0.71,0.06,2.52,-0.94,4.26,-0.52,0.97,0.99
166.401,-0.31,-0.71,0.06,2.52,-0.94,4.26,-0.34,0.03,0.73
166.417,-0.25,-0.91,0.09,2.52,-0.94,4.26,-0.34,0.03,0.73
166.419,-0.25,-0.91,0.09,2.87,-1.34,4.55,-0.34,0.03,0.73
166.433,-0.25,-0.91,0.09,3.09,-1.53,4.2,-0.34,0.03,0.73
166.453,-0.25,-0.91,0.09,3.33,-1.45,3.85,-0.34,0.03,0.73
166.456,-0.25,-0.91,0.09,3.33,-1.45,3.85,0.39,-0.97,0.03
166.473,-0.25,-0.91,0.09,3.15,-0.94,3.02,0.39,-0.97,0.03
166.476,-0.2,-0.94,0.0,3.15,-0.94,3.02,0.39,-0.97,0.03
166.493,-0.2,-0.94,0.0,3.63,-2.09,2.26,0.39,-0.97,0.03
166.518,-0.2,-0.94,0.0,3.99,-3.04,0.87,0.39,-0.97,0.03
166.521,-0.2,-0.94,0.0,3.99,-3.04,0.87,1.2,-0.98,-0.91
166.536,-0.2,-0.94,0.0,4.19,-4.11,-0.3,1.2,-0.98,-0.91
166.541,-0.09,-1.32,-0.27,4.19,-4.11,-0.3,1.2,-0.98,-0.91
166.553,-0.09,-1.32,-0.27,3.03,-4.34,-0.96,1.2,-0.98,-0.91
166.573,-0.09,-1.32,-0.27,1.22,-3.37,-0.66,1.2,-0.98,-0.91
166.586,-0.09,-1.32,-0.27,1.22,-3.37,-0.66,0.71,-1.33,-2.27
166.599,-0.09,-1.32,-0.27,-0.22,-2.39,-0.48,0.71,-1.33,-2.27
166.606,-0.46,-1.18,-0.2,-0.22,-2.39,-0.48,0.71,-1.33,-2.27
166.614,-0.46,-1.18,-0.2,-1.11,-2.28,-0.88,0.71,-1.33,-2.27
166.633,-0.46,-1.18,-0.2,-2.12,-2.46,-1.6,0.71,-1.33,-2.27
166.653,-0.46,-1.18,-0.2,-2.92,-2.72,-2.6,0.71,-1.33,-2.27
166.654,-0.46,-1.18,-0.2,-2.92,-2.72,-2.6,1.18,-0.56,-1.55
166.671,-0.55,-1.24,-0.42,-2.92,-2.72,-2.6,1.18,-0.56,-1.55
166.673,-0.55,-1.24,-0.42,-2.68,-2.55,-3.48,1.18,-0.56,-1.55
166.697,-0.55,-1.24,-0.42,-2.05,-1.68,-3.66,1.18,-0.56,-1.55
166.713,-0.55,-1.24,-0.42,-2.47,-0.62,-3.24,1.18,-0.56,-1.55
166.716,-0.55,-1.24,-0.42,-2.47,-0.62,-3.24,0.36,-0.55,-0.78
166.733,-0.55,-1.24,-0.42,-2.63,0.43,-2.61,0.36,-0.55,-0.78
166.736,-0.51,-0.91,-0.28,-2.63,0.43,-2.61,0.36,-0.55,-0.78
166.753,-0.51,-0.91,-0.28,-2.19,1.42,-1.96,0.36,-0.55,-0.78
166.773,-0.51,-0.91,-0.28,-1.61,2.44,-1.79,0.36,-0.55,-0.78
166.781,-0.51,-0.91,-0.28,-1.61,2.44,-1.79,0.03,-1.63,-0.37
166.793,-0.51,-0.91,-0.28,-0.89,3.17,-1.72,0.03,-1.63,-0.37
166.801,-0.33,-0.63,-0.21,-0.89,3.17,-1.72,0.03,-1.63,-0.37
166.815,-0.33,-0.63,-0.21,-0.32,3.67,-1.66,0.03,-1.63,-0.37
166.833,-0.33,-0.63,-0.21,-0.04,3.93,-1.88,0.03,-1.63,-0.37
166.846,-0.33,-0.63,-0.21,-0.04,3.93,-1.88,-0.09,-1.16,-0.43
166.853,-0.33,-0.63,-0.21,0.06,4.07,-2.07,-0.09,-1.16,-0.43
166.866,-0.25,-0.56,-0.2,0.06,4.07,-2.07,-0.09,-1.16,-0.43
166.873,-0.25,-0.56,-0.2,0.12,4.12,-1.27,-0.09,-1.16,-0.43
166.899,-0.25,-0.56,-0.2,-0.11,3.99,-0.82,-0.09,-1.16,-0.43
166.917,-0.25,-0.56,-0.2,-0.11,3.55,-0.63,-0.09,-1.16,-0.43
166.918,-0.25,-0.56,-0.2,-0.11,3.55,-0.63,-0.36,-1.3,-0.79
166.931,-0.29,-0.67,-0.1,-0.11,3.55,-0.63,-0.36,-1.3,-0.79
166.934,-0.29,-0.67,-0.1,-0.44,3.08,-0.44,-0.36,-1.3,-0.79
166.953,-0.29,-0.67,-0.1,-0.67,3.18,-0.26,-0.36,-1.3,-0.79
166.973,-0.29,-0.67,-0.1,-1.09,3.17,-0.23,-0.36,-1.3,-0.79
166.976,-0.29,-0.67,-0.1,-1.09,3.17,-0.23,-0.33,-1.59,-1.14
166.993,-0.29,-0.67,-0.1,-1.21,2.92,-0.15,-0.33,-1.59,-1.14
166.996,-0.35,-0.71,-0.08,-1.21,2.92,-0.15,-0.33,-1.59,-1.14
167.017,-0.35,-0.71,-0.08,-1.57,1.84,-0.19,-0.33,-1.59,-1.14
167.035,-0.35,-0.71,-0.08,-1.71,0.27,-0.45,-0.33,-1.59,-1.14
167.041,-0.35,-0.71,-0.08,-1.71,0.27,-0.45,-0.05,-1.21,-1.43
167.053,-0.35,-0.71,-0.08,-2.35,-1.43,-0.98,-0.05,-1.21,-1.43
167.061,-0.43,-1.24,-0.18,-2.35,-1.43,-0.98,-0.05,-1.21,-1.43
167.073,-0.43,-1.24,-0.18,-3.05,-3.1,-1.22,-0.05,-1.21,-1.43
167.099,-0.43,-1.24,-0.18,-4.57,-4.46,-1.3,-0.05,-1.21,-1.43
167.106,-0.43,-1.24,-0.18,-4.57,-4.46,-1.3,-0.32,-1.17,-1.58
167.118,-0.43,-1.24,-0.18,-5.54,-4.36,-0.93,-0.32,-1.17,-1.58
167.126,-0.75,-1.37,-0.12,-5.54,-4.36,-0.93,-0.32,-1.17,-1.58
167.133,-0.75,-1.37,-0.12,-6.87,-3.28,-0.35,-0.32,-1.17,-1.58
167.153,-0.75,-1.37,-0.12,-7.64,-3.06,0.1,-0.32,-1.17,-1.58
167.173,-0.75,-1.37,-0.12,-6.98,-2.57,-0.43,-0.32,-1.17,-1.58
167.174,-0.75,-1.37,-0.12,-6.98,-2.57,-0.43,0.33,-1.89,0.21
167.198,-0.58,-1.31,-0.25,-6.98,-2.57,-0.43,0.33,-1.89,0.21
167.2,-0.58,-1.31,-0.25,-4.5,-2.94,-1.72,0.33,-1.89,0.21
167.214,-0.58,-1.31,-0.25,-2.9,-1.73,-2.73,0.33,-1.89,0.21
167.233,-0.58,-1.31,-0.25,-1.92,-1.13,-3.53,0.33,-1.89,0.21
167.236,-0.58,-1.31,-0.25,-1.92,-1.13,-3.53,0.67,0.02,0.61
167.253,-0.58,-1.31,-0.25,-1.48,0.02,-4.1,0.67,0.02,0.61
167.255,-0.31,-0.99,-0.47,-1.48,0.02,-4.1,0.67,0.02,0.61
167.273,-0.31,-0.99,-0.47,-2.07,0.35,-3.43,0.67,0.02,0.61
167.299,-0.31,-0.99,-0.47,-2.75,0.18,-2.2,0.67,0.02,0.61
167.301,-0.31,-0.99,-0.47,-2.75,0.18,-2.2,-0.04,1.64,0.38
167.315,-0.31,-0.99,-0.47,-2.76,-1.48,-1.8,-0.04,1.64,0.38
167.32,-0.49,-1.18,-0.27,-2.76,-1.48,-1.8,-0.04,1.64,0.38
167.333,-0.49,-1.18,-0.27,-2.98,-1.66,-1.91,-0.04,1.64,0.38
167.353,-0.49,-1.18,-0.27,-3.3,-0.78,-2.09,-0.04,1.64,0.38
167.366,-0.49,-1.18,-0.27,-3.3,-0.78,-2.09,-0.21,2.08,0.8
167.373,-0.49,-1.18,-0.27,-3.25,0.15,-1.67,-0.21,2.08,0.8
167.386,-0.53,-1.0,-0.25,-3.25,0.15,-1.67,-0.21,2.08,0.8
167.401,-0.53,-1.0,-0.25,-2.68,-0.57,-1.03,-0.21,2.08,0.8
167.428,-0.53,-1.0,-0.25,-2.37,-1.69,-0.57,-0.21,2.08,0.8
167.437,-0.53,-1.0,-0.25,-2.31,-1.3,0.09,-0.21,2.08,0.8
167.439,-0.53,-1.0,-0.25,-2.31,-1.3,0.09,-0.67,2.44,1.23
167.451,-0.56,-0.99,-0.13,-2.31,-1.3,0.09,-0.67,2.44,1.23
167.453,-0.56,-0.99,-0.13,-2.5,-0.41,0.77,-0.67,2.44,1.23
167.473,-0.56,-0.99,-0.13,-1.74,0.09,1.41,-0.67,2.44,1.23
167.502,-0.56,-0.99,-0.13,-1.0,-0.27,2.1,-0.67,2.44,1.23
167.503,-0.56,-0.99,-0.13,-1.0,-0.27,2.1,-1.02,2.04,1.55
167.513,-0.56,-0.99,-0.13,-1.77,-1.17,2.53,-1.02,2.04,1.55
167.516,-0.58,-1.02,-0.02,-1.77,-1.17,2.53,-1.02,2.04,1.55
167.533,-0.58,-1.02,-0.02,-2.99,-1.04,2.88,-1.02,2.04,1.55
167.553,-0.58,-1.02,-0.02,-4.05,-0.83,2.68,-1.02,2.04,1.55
167.561,-0.58,-1.02,-0.02,-4.05,-0.83,2.68,-1.06,0.75,2.0
167.573,-0.58,-1.02,-0.02,-3.95,-0.86,2.71,-1.06,0.75,2.0
167.581,-0.74,-0.95,-0.06,-3.95,-0.86,2.71,-1.06,0.75,2.0
167.593,-0.74,-0.95,-0.06,-1.43,-1.42,2.77,-1.06,0.75,2.0
167.618,-0.74,-0.95,-0.06,0.1,-2.18,3.03,-1.06,0.75,2.0
167.647,-0.74,-0.95,-0.06,0.1,-2.18,3.03,-1.42,1.12,3.13
167.649,-0.74,-0.95,-0.06,1.61,-2.39,3.35,-1.42,1.12,3.13
167.651,-0.31,-0.99,0.03,1.61,-2.39,3.35,-1.42,1.12,3.13
167.656,-0.31,-0.99,0.03,2.82,-2.31,4.38,-1.42,1.12,3.13
167.673,-0.31,-0.99,0.03,3.01,-1.64,4.69,-1.42,1.12,3.13
167.702,-0.31,-0.99,0.03,3.39,-1.9,4.9,-1.42,1.12,3.13
167.703,-0.31,-0.99,0.03,3.39,-1.9,4.9,-0.83,1.36,2.29
167.736,-0.24,-0.9,0.03,3.39,-1.9,4.9,-0.83,1.36,2.29
167.738,-0.24,-0.9,0.03,3.66,-2.17,4.59,-0.83,1.36,2.29
167.739,-0.24,-0.9,0.03,3.79,-2.27,4.52,-0.83,1.36,2.29
167.754,-0.24,-0.9,0.03,3.7,-2.13,4.52,-0.83,1.36,2.29
167.756,-0.24,-0.9,0.03,3.7,-2.13,4.52,-0.59,0.77,1.43
167.773,-0.24,-0.9,0.03,4.2,-2.18,4.93,-0.59,0.77,1.43
167.777,-0.19,-0.86,0.04,4.2,-2.18,4.93,-0.59,0.77,1.43
167.793,-0.19,-0.86,0.04,4.43,-1.66,4.85,-0.59,0.77,1.43
167.818,-0.19,-0.86,0.04,4.79,-1.39,4.64,-0.59,0.77,1.43
167.821,-0.19,-0.86,0.04,4.79,-1.39,4.64,0.12,-0.03,0.34
167.84,-0.19,-0.86,0.04,4.4,-1.25,4.04,0.12,-0.03,0.34
167.842,-0.16,-0.83,-0.05,4.4,-1.25,4.04,0.12,-0.03,0.34
167.853,-0.16,-0.83,-0.05,4.53,-1.83,3.52,0.12,-0.03,0.34
167.873,-0.16,-0.83,-0.05,4.43,-1.64,2.91,0.12,-0.03,0.34
167.886,-0.16,-0.83,-0.05,4.43,-1.64,2.91,0.61,-0.52,-0.95
167.898,-0.16,-0.83,-0.05,3.89,-1.92,2.33,0.61,-0.52,-0.95
167.905,-0.29,-0.95,-0.14,3.89,-1.92,2.33,0.61,-0.52,-0.95
167.927,-0.29,-0.95,-0.14,2.28,-1.67,2.45,0.61,-0.52,-0.95
167.934,-0.29,-0.95,-0.14,0.89,-2.06,2.1,0.61,-0.52,-0.95
167.953,-0.29,-0.95,-0.14,0.13,-3.3,1.71,0.61,-0.52,-0.95
167.954,-0.29,-0.95,-0.14,0.13,-3.3,1.71,0.99,-0.95,-1.53
167.97,-0.46,-1.26,-0.14,0.13,-3.3,1.71,0.99,-0.95,-1.53
167.979,-0.46,-1.26,-0.14,0.17,-3.98,1.29,0.99,-0.95,-1.53
167.995,-0.46,-1.26,-0.14,-0.05,-4.12,0.41,0.99,-0.95,-1.53
168.013,-0.46,-1.26,-0.14,-0.67,-3.72,-0.51,0.99,-0.95,-1.53
168.034,-0.46,-1.26,-0.14,-0.67,-3.72,-0.51,1.97,0.03,-1.49
168.036,-0.46,-1.26,-0.14,-1.19,-2.8,-1.28,1.97,0.03,-1.49
168.039,-0.51,-1.19,-0.32,-1.19,-2.8,-1.28,1.97,0.03,-1.49
168.054,-0.51,-1.19,-0.32,-1.26,-1.75,-2.13,1.97,0.03,-1.49
168.073,-0.51,-1.19,-0.32,-1.17,-0.71,-2.59,1.97,0.03,-1.49
168.081,-0.51,-1.19,-0.32,-1.17,-0.71,-2.59,1.75,-0.51,-1.18
168.093,-0.51,-1.19,-0.32,-0.88,0.27,-2.94,1.75,-0.51,-1.18
168.101,-0.42,-0.88,-0.38,-0.88,0.27,-2.94,1.75,-0.51,-1.18
168.115,-0.42,-0.88,-0.38,-0.7,1.28,-3.12,1.75,-0.51,-1.18
168.134,-0.42,-0.88,-0.38,-0.76,2.39,-3.55,1.75,-0.51,-1.18
168.146,-0.42,-0.88,-0.38,-0.76,2.39,-3.55,0.9,-1.3,-1.16
168.153,-0.42,-0.88,-0.38,-0.68,3.02,-3.34,0.9,-1.3,-1.16
168.166,-0.36,-0.64,-0.35,-0.68,3.02,-3.34,0.9,-1.3,-1.16
168.174,-0.36,-0.64,-0.35,-0.53,3.29,-3.19,0.9,-1.3,-1.16
168.193,-0.36,-0.64,-0.35,-0.35,3.09,-2.78,0.9,-1.3,-1.16
168.215,-0.36,-0.64,-0.35,-0.53,3.2,-2.65,0.9,-1.3,-1.16
168.216,-0.36,-0.64,-0.35,-0.53,3.2,-2.65,0.36,-1.4,-1.24
168.233,-0.34,-0.64,-0.26,-0.53,3.2,-2.65,0.36,-1.4,-1.24
168.235,-0.34,-0.64,-0.26,-0.69,3.3,-2.31,0.36,-1.4,-1.24
168.253,-0.34,-0.64,-0.26,-0.88,3.15,-2.3,0.36,-1.4,-1.24
168.273,-0.34,-0.64,-0.26,-1.03,2.61,-2.14,0.36,-1.4,-1.24
168.276,-0.34,-0.64,-0.26,-1.03,2.61,-2.14,0.17,-1.48,-1.47
168.293,-0.34,-0.64,-0.26,-1.48,2.13,-2.16,0.17,-1.48,-1.47
168.296,-0.36,-0.78,-0.22,-1.48,2.13,-2.16,0.17,-1.48,-1.47
168.314,-0.36,-0.78,-0.22,-1.9,2.21,-1.94,0.17,-1.48,-1.47
168.333,-0.36,-0.78,-0.22,-2.67,2.47,-1.87,0.17,-1.48,-1.47
168.341,-0.36,-0.78,-0.22,-2.67,2.47,-1.87,0.14,-1.28,-1.54
168.353,-0.36,-0.78,-0.22,-2.81,2.1,-1.69,0.14,-1.28,-1.54
168.361,-0.45,-0.84,-0.18,-2.81,2.1,-1.69,0.14,-1.28,-1.54
168.374,-0.45,-0.84,-0.18,-3.0,0.87,-1.86,0.14,-1.28,-1.54
168.393,-0.45,-0.84,-0.18,-3.06,-0.75,-2.48,0.14,-1.28,-1.54
168.414,-0.45,-0.84,-0.18,-3.06,-0.75,-2.48,0.36,-0.61,-1.55
168.415,-0.45,-0.84,-0.18,-3.86,-2.46,-3.29,0.36,-0.61,-1.55
168.434,-0.56,-1.36,-0.35,-3.86,-2.46,-3.29,0.36,-0.61,-1.55
168.435,-0.56,-1.36,-0.35,-4.96,-3.57,-3.31,0.36,-0.61,-1.55
168.453,-0.56,-1.36,-0.35,-6.31,-3.34,-2.83,0.36,-0.61,-1.55
168.473,-0.56,-1.36,-0.35,-7.2,-2.06,-1.61,0.36,-0.61,-1.55
168.474,-0.56,-1.36,-0.35,-7.2,-2.06,-1.61,-0.68,-1.62,-1.2
168.491,-0.87,-1.19,-0.09,-7.2,-2.06,-1.61,-0.68,-1.62,-1.2
168.493,-0.87,-1.19,-0.09,-8.1,-1.7,-0.53,-0.68,-1.62,-1.2
168.514,-0.87,-1.19,-0.09,-7.19,-2.44,-0.05,-0.68,-1.62,-1.2
168.533,-0.87,-1.19,-0.09,-4.7,-2.95,-0.99,-0.68,-1.62,-1.2
168.536,-0.87,-1.19,-0.09,-4.7,-2.95,-0.99,0.35,-1.65,0.39
168.553,-0.87,-1.19,-0.09,-3.6,-2.35,-1.76,0.35,-1.65,0.39
168.557,-0.49,-1.22,-0.25,-3.6,-2.35,-1.76,0.35,-1.65,0.39
168.574,-0.49,-1.22,-0.25,-4.21,-1.44,-2.32,0.35,-1.65,0.39
168.593,-0.49,-1.22,-0.25,-4.03,-0.6,-2.82,0.35,-1.65,0.39
168.601,-0.49,-1.22,-0.25,-4.03,-0.6,-2.82,0.48,-0.08,0.67
168.614,-0.49,-1.22,-0.25,-3.78,-0.63,-3.87,0.48,-0.08,0.67
168.621,-0.54,-1.13,-0.43,-3.78,-0.63,-3.87,0.48,-0.08,0.67
168.634,-0.54,-1.13,-0.43,-3.49,-2.08,-3.69,0.48,-0.08,0.67
168.653,-0.54,-1.13,-0.43,-3.4,-2.43,-3.48,0.48,-0.08,0.67
168.666,-0.54,-1.13,-0.43,-3.4,-2.43,-3.48,-0.26,2.01,1.26
168.674,-0.54,-1.13,-0.43,-3.82,-2.27,-3.01,-0.26,2.01,1.26
168.686,-0.64,-1.21,-0.33,-3.82,-2.27,-3.01,-0.26,2.01,1.26
168.693,-0.64,-1.21,-0.33,-3.73,-2.23,-2.09,-0.26,2.01,1.26
168.714,-0.64,-1.21,-0.33,-2.83,-2.78,-0.93,-0.26,2.01,1.26
168.734,-0.64,-1.21,-0.33,-1.8,-3.07,-0.11,-0.26,2.01,1.26
168.736,-0.64,-1.21,-0.33,-1.8,-3.07,-0.11,-1.01,2.07,1.89
168.751,-0.43,-1.25,-0.12,-1.8,-3.07,-0.11,-1.01,2.07,1.89
168.753,-0.43,-1.25,-0.12,-0.9,-3.01,0.57,-1.01,2.07,1.89
168.773,-0.43,-1.25,-0.12,-0.77,-2.81,1.08,-1.01,2.07,1.89
168.793,-0.43,-1.25,-0.12,-0.77,-2.6,1.51,-1.01,2.07,1.89
168.796,-0.43,-1.25,-0.12,-0.77,-2.6,1.51,-1.04,2.19,1.65
168.817,-0.43,-1.25,-0.12,-0.67,-2.28,2.1,-1.04,2.19,1.65
168.819,-0.47,-1.12,-0.04,-0.67,-2.28,2.1,-1.04,2.19,1.65
168.837,-0.47,-1.12,-0.04,-0.62,-1.84,2.37,-1.04,2.19,1.65
168.853,-0.47,-1.12,-0.04,-0.66,-1.44,3.0,-1.04,2.19,1.65
168.861,-0.47,-1.12,-0.04,-0.66,-1.44,3.0,-1.13,2.09,1.77
168.873,-0.47,-1.12,-0.04,-0.5,-1.14,3.33,-1.13,2.09,1.77
168.881,-0.49,-0.95,0.02,-0.5,-1.14,3.33,-1.13,2.09,1.77
168.893,-0.49,-0.95,0.02,-0.16,-1.02,3.75,-1.13,2.09,1.77
168.914,-0.49,-0.95,0.02,0.28,-0.78,3.81,-1.13,2.09,1.77
168.94,-0.49,-0.95,0.02,0.28,-0.78,3.81,-0.99,1.53,1.93
168.941,-0.49,-0.95,0.02,0.57,-0.61,4.13,-0.99,1.53,1.93
168.946,-0.4,-0.83,0.01,0.57,-0.61,4.13,-0.99,1.53,1.93
168.953,-0.4,-0.83,0.01,1.06,-0.34,4.05,-0.99,1.53,1.93
168.973,-0.4,-0.83,0.01,1.71,-0.33,4.19,-0.99,1.53,1.93
168.993,-0.4,-0.83,0.01,2.33,-0.2,4.18,-0.99,1.53,1.93
168.995,-0.4,-0.83,0.01,2.33,-0.2,4.18,-0.82,1.06,1.89
169.012,-0.24,-0.75,-0.01,2.33,-0.2,4.18,-0.82,1.06,1.89
169.014,-0.24,-0.75,-0.01,3.02,-0.15,4.3,-0.82,1.06,1.89
169.033,-0.24,-0.75,-0.01,3.03,0.21,3.77,-0.82,1.06,1.89
169.053,-0.24,-0.75,-0.01,2.46,0.11,3.49,-0.82,1.06,1.89
169.057,-0.24,-0.75,-0.01,2.46,0.11,3.49,-0.56,0.93,1.13
169.073,-0.24,-0.75,-0.01,1.71,0.22,3.5,-0.56,0.93,1.13
169.076,-0.4,-0.7,-0.1,1.71,0.22,3.5,-0.56,0.93,1.13
169.093,-0.4,-0.7,-0.1,1.63,-0.52,3.54,-0.56,0.93,1.13
169.113,-0.4,-0.7,-0.1,2.31,-0.97,3.29,-0.56,0.93,1.13
169.121,-0.4,-0.7,-0.1,2.31,-0.97,3.29,-0.61,0.85,0.89
169.136,-0.4,-0.7,-0.1,2.38,-0.99,3.93,-0.61,0.85,0.89
169.143,-0.34,-0.78,-0.06,2.38,-0.99,3.93,-0.61,0.85,0.89
169.153,-0.34,-0.78,-0.06,2.16,-0.81,4.28,-0.61,0.85,0.89
169.173,-0.34,-0.78,-0.06,2.41,-0.67,4.75,-0.61,0.85,0.89
169.186,-0.34,-0.78,-0.06,2.41,-0.67,4.75,-0.04,-0.49,0.37
169.193,-0.34,-0.78,-0.06,2.5,-0.39,4.28,-0.04,-0.49,0.37
169.213,-0.28,-0.82,-0.09,2.5,-0.39,4.28,-0.04,-0.49,0.37
169.214,-0.28,-0.82,-0.09,3.25,-1.46,3.26,-0.04,-0.49,0.37
169.233,-0.28,-0.82,-0.09,3.9,-1.61,2.26,-0.04,-0.49,0.37
169.253,-0.28,-0.82,-0.09,4.13,-1.8,1.23,-0.04,-0.49,0.37
169.254,-0.28,-0.82,-0.09,4.13,-1.8,1.23,0.82,-0.56,-0.53
169.271,-0.19,-0.97,-0.33,4.13,-1.8,1.23,0.82,-0.56,-0.53
169.274,-0.19,-0.97,-0.33,3.46,-1.91,0.56,0.82,-0.56,-0.53
169.293,-0.19,-0.97,-0.33,2.29,-2.17,0.67,0.82,-0.56,-0.53
169.313,-0.19,-0.97,-0.33,1.17,-2.21,0.38,0.82,-0.56,-0.53
169.316,-0.19,-0.97,-0.33,1.17,-2.21,0.38,0.91,-0.9,-1.31
169.333,-0.19,-0.97,-0.33,0.55,-2.24,-0.22,0.91,-0.9,-1.31
169.336,-0.45,-1.06,-0.35,0.55,-2.24,-0.22,0.91,-0.9,-1.31
169.353,-0.45,-1.06,-0.35,0.26,-2.09,-0.45,0.91,-0.9,-1.31
169.373,-0.45,-1.06,-0.35,0.78,-2.84,-0.31,0.91,-0.9,-1.31
169.381,-0.45,-1.06,-0.35,0.78,-2.84,-0.31,0.47,-1.26,-1.25
169.393,-0.45,-1.06,-0.35,1.28,-3.63,-0.26,0.47,-1.26,-1.25
169.401,-0.27,-1.27,-0.26,1.28,-3.63,-0.26,0.47,-1.26,-1.25
169.413,-0.27,-1.27,-0.26,1.67,-3.71,-0.06,0.47,-1.26,-1.25
169.433,-0.27,-1.27,-0.26,0.56,-3.01,0.03,0.47,-1.26,-1.25
169.446,-0.27,-1.27,-0.26,0.56,-3.01,0.03,0.84,-1.04,-1.83
169.453,-0.27,-1.27,-0.26,-0.66,-1.68,0.08,0.84,-1.04,-1.83
169.466,-0.45,-1.03,-0.15,-0.66,-1.68,0.08,0.84,-1.04,-1.83
169.473,-0.45,-1.03,-0.15,-0.95,-0.64,0.31,0.84,-1.04,-1.83
169.493,-0.45,-1.03,-0.15,-0.85,-0.03,0.18,0.84,-1.04,-1.83
169.513,-0.45,-1.03,-0.15,-0.64,0.41,-0.36,0.84,-1.04,-1.83
